School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
Bryant University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Smithfield, RI",www.bryant.edu,www.bryantbulldogs.com,133_133.favicon.jpg
University of Rhode Island,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Kingston, RI",www.gorhody.com,www.uri.edu,134_134.apple-touch-icon.png
Dartmouth College,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Hanover, NH",www.dartmouth.edu,www.dartmouthsports.com,135_135.site.png
Central Connecticut State University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Public,Master's Colleges & Universities,"New Britain, CT",ccsubluedevils.com,www.ccsu.edu,136_136.favicon.ico
Yale University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"New Haven, CT",www.yale.edu/,www.yalebulldogs.com,137_137.favicon.ico
Sacred Heart University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Research Universities,"Fairfield, CT",www.sacredheart.edu/,www.sacredheartpioneers.com/,138_138.site.jpg
Stony Brook University,Division I,Division I,DI FCS,Active Member,America East Conference,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Stony Brook, NY",www.stonybrook.edu,www.stonybrookathletics.com,139_139.site.png
University at Albany,Division I,Division I,DI FCS,Active Member,America East Conference,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Albany, NY",www.albany.edu,www.ualbanysports.com,140_140.site.png
Marist College,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Pioneer Football League,Non-HBCU,Private,Master's Colleges & Universities,"Poughkeepsie, NY",www.GoRedFoxes.com,www.marist.edu,141_141.favicon.ico
Columbia University-Barnard College,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"New York, NY",www.columbia.edu,www.gocolumbialions.com/,142_142.favicon.ico
Wagner College,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Staten Island, NY",www.wagner.edu,www.wagnerathletics.com,143_143.site.png
Fordham University,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Patriot League,Non-HBCU,Private,Research Universities,"Bronx, NY",www.fordham.edu,www.fordhamsports.com,144_144.site.png
Monmouth University,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Big South Conference,Non-HBCU,Private,Master's Colleges & Universities,"West Long Branch, NJ",www.monmouth.edu/,www.monmouthhawks.com,145_145.site.png
Princeton University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Princeton, NJ",www.goprincetontigers.com,www.princeton.edu,146_146.favicon.ico
Colgate University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Hamilton, NY",www.colgate.edu,www.gocolgateraiders.com,147_147.site.png
Cornell University,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Ithaca, NY",www.cornell.edu,www.cornellbigred.com,148_148.site.png
Lafayette College,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Easton, PA",www.goleopards.com,www.lafayette.edu,149_149.favicon.ico
Lehigh University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Research Universities,"Bethlehem, PA",www.lehighsports.com/,www1.lehigh.edu/,150_150.favicon.ico
Villanova University,Division I,Division I,DI FCS,Active Member,Big East Conference,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Villanova, PA",www.villanova.com,www.villanova.edu,151_151.favicon.ico
University of Pennsylvania,Division I,Division I,DI FCS,Active Member,The Ivy League,The Ivy League,Non-HBCU,Private,Research Universities,"Philadelphia, PA",www.pennathletics.com,www.upenn.edu/,152_152.favicon.ico
Delaware State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Dover, DE",www.desu.edu,www.dsuhornets.com/,153_153.dsuhornets.com
University of Delaware,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Newark, DE",www.bluehens.com,www.udel.edu,154_154.ud-thumbnail.png
Bucknell University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Baccalaureate Colleges,"Lewisburg, PA",bucknell.edu,bucknellbison.com,155_155.site.png
Towson University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Towson, MD",www.towson.edu,www.towsontigers.com,156_156.site.png
Morgan State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Baltimore, MD",www.morgan.edu/,www.morganstatebears.com/,157_157.site.png
Georgetown University,Division I,Division I,DI FCS,Active Member,Big East Conference,Patriot League,Non-HBCU,Private,Research Universities,"Washington, DC",www.georgetown.edu,www.guhoyas.com,158_158.favicon.ico
Hampton University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,HBCU,Private,Research Universities,"Hampton, VA",www.hamptonpirates.com,www.hamptonu.edu,159_159.favicon.ico
William & Mary,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Research Universities,"Williamsburg, VA",Tribeathletics.com,www.wm.edu/,160_160.default.jpg
University of Richmond,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Colonial Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Richmond, VA",www.RichmondSpiders.com/,www.richmond.edu/,161_161.favicon-16x16.png
James Madison University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Public,Master's Colleges & Universities,"Harrisonburg, VA",www.jmu.edu/,www.jmusports.com,162_162.favicon.ico
Virginia Military Institute,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Baccalaureate Colleges,"Lexington, VA",www.vmi.edu,www.vmikeydets.com,163_163.favicon.ico
Duquesne University,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Northeast Conference,Non-HBCU,Private,Research Universities,"Pittsburgh, PA",www.GoDuquesne.com,www.duq.edu,164_164.favicon.ico
Norfolk State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Norfolk, VA",www.nsu.edu,www.nsuspartans.com,165_165.favicon.ico
Davidson College,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Pioneer Football League,Non-HBCU,Private,Baccalaureate Colleges,"Davidson, NC",www.davidson.edu,www.davidsonwildcats.com,166_166.favicon.ico
Morehead State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Pioneer Football League,Non-HBCU,Public,Master's Colleges & Universities,"Morehead, KY",www.moreheadstate.edu,www.msueagles.com,167_167.site.png
Eastern Kentucky University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Richmond, KY",www.eku.edu,www.ekusports.com,168_168.favicon.ico
Saint Francis University (Pennsylvania),Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Master's Colleges & Universities,"Loretto, PA",www.francis.edu,www.sfuathletics.com,169_169.favicon.ico
Tennessee Technological University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Research Universities,"Cookeville, TN",www.TTUsports.com/,www.tntech.edu/,170_170.favicon.ico
Austin Peay State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Clarksville, TN",www.apsu.edu,www.apsu.edu/letsgopeay/,171_171.site.png
Murray State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Murray, KY",www.goracers.com,www.murraystate.edu/,172_172.favicon.ico
University of Tennessee at Martin,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Martin, TN",www.utm.edu/,www.utmsports.com,173_173.favicon.ico
North Carolina Central University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Durham, NC",www.nccu.edu/,www.nccueaglepride.com,174_174.site.png
Wofford College,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Baccalaureate Colleges,"Spartanburg, SC",www.wofford.edu/,www.wofford.edu/athletics,175_175.favicon.ico
Furman University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greenville, SC",www.furman.edu,www.furmanpaladins.com,176_176.favicon.svg
Western Carolina University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cullowhee, NC",www.catamountsports.com,www.wcu.edu/,177_177.favicon.ico
Elon University,Division I,Division I,DI FCS,Active Member,Colonial Athletic Association,Colonial Athletic Association,Non-HBCU,Private,Research Universities,"Elon, NC",www.elon.edu/,www.elonphoenix.com,178_178.site.png
North Carolina A&T State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Greensboro, NC",www.ncat.edu,www.ncataggies.com,179_179.site.png
Campbell University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Research Universities,"Buies Creek, NC",www.campbell.edu,www.gocamels.com,180_180.site.png
Charleston Southern University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Charleston, SC",www.csuniv.edu,www.csusports.com,181_181.csusports.com
The Citadel,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, SC",citadelsports.com,www.citadel.edu,182_182.favicon.ico
Savannah State University,Division I,Division I,DI FCS,Reclass DI to DII,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Savannah, GA",ssuathletics.com/,www.savannahstate.edu,183_183.savannah_state_university_favicon.png
Jacksonville University,Division I,Division I,DI FCS,Active Member,ASUN Conference,Pioneer Football League,Non-HBCU,Private,Master's Colleges & Universities,"Jacksonville, FL",www.ju.edu,www.judolphins.com,184_184.site.png
Bethune-Cookman University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Private,Baccalaureate Colleges,"Daytona Beach, FL",www.bcuathletics.com,www.cookman.edu,185_185.favicon.ico
Stetson University,Division I,Division I,DI FCS,Active Member,ASUN Conference,Pioneer Football League,Non-HBCU,Private,Master's Colleges & Universities,"DeLand, FL",www.gohatters.com,www.stetson.edu/,186_186.favicon.ico
Florida A&M University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Tallahassee, FL",famuathletics.com/,www.famu.edu,187_187.favicon.ico
Mercer University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Research Universities,"Macon, GA",www.mercerbears.com,www2.mercer.edu/default.htm,188_188.favicon.ico
Kennesaw State University,Division I,Division I,DI FCS,Active Member,ASUN Conference,Big South Conference,Non-HBCU,Public,Research Universities,"Kennesaw, GA",www.kennesaw.edu/,www.ksuowls.com,189_189.favicon.ico
University of Tennessee at Chattanooga,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Chattanooga, TN",www.gomocs.com,www.utc.edu,190_190.two-weeks-in-fall-2020-slider.jpg
Jacksonville State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Jacksonville, AL",www.jsu.edu,www.jsugamecocksports.com,191_191.site.png
Samford University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Research Universities,"Birmingham, AL",samfordsports.com,www.samford.edu/,192_192.mobile-touch-icon.png
Alabama State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Montgomery, AL",www.alasu.edu,www.bamastatesports.com,193_193.1920px-Alabama_State_University_seal.svg.png
Robert Morris University,Division I,Division I,DI FCS,Active Member,Northeast Conference,Northeast Conference,Non-HBCU,Private,Research Universities,"Moon Township, PA",www.rmu.edu/,www.rmucolonials.com,194_194.favicon.ico
East Tennessee State University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Johnson City, TN",www.etsu.edu,www.etsubucs.com/,195_195.favicon.ico
Gardner-Webb University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Research Universities,"Boiling Springs, NC",www.gardner-webb.edu,www.gwusports.com,196_196.favicon.ico
Valparaiso University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Pioneer Football League,Non-HBCU,Private,Research Universities,"Valparaiso, IN",www.valpo.edu/,www.valpoathletics.com,
Indiana State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Terre Haute, IN",www.gosycamores.com,www.indstate.edu,198_198.apple-touch-icon.png
University of Dayton,Division I,Division I,DI FCS,Active Member,Atlantic 10 Conference,Pioneer Football League,Non-HBCU,Private,Research Universities,"Dayton, OH",www.daytonflyers.com,www.udayton.edu,199_199.favicon.ico
Butler University,Division I,Division I,DI FCS,Active Member,Big East Conference,Pioneer Football League,Non-HBCU,Private,Master's Colleges & Universities,"Indianapolis, IN",www.butler.edu,www.butlersports.com,200_200.site.png
Youngstown State University,Division I,Division I,DI FCS,Active Member,Horizon League,Missouri Valley Football Conference,Non-HBCU,Public,Master's Colleges & Universities,"Youngstown, OH",www.ysu.edu/,www.ysusports.com,201_201.site.png
Alabama A&M University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Normal, AL",www.aamu.edu,www.aamusports.com/,202_202.favicon.ico
Mississippi Valley State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Itta Bena, MS",www.mvsu.edu,www.mvsusports.com,
Jackson State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Research Universities,"Jackson, MS",www.jsums.edu/,www.jsutigers.com,204_204.site.png
Alcorn State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Alcorn State, MS",www.alcorn.edu,www.alcornsports.com,205_205.favicon.ico
Southeastern Louisiana University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Master's Colleges & Universities,"Hammond, LA",www.lionsports.net,www.selu.edu,206_206.sp20-s.ico
Nicholls State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Master's Colleges & Universities,"Thibodaux, LA",www.geauxcolonels.com,www.nicholls.edu/,207_207.logo.png
"Southern University, Baton Rouge",Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Baton Rouge, LA",www.gojagsports.com,www.subr.edu,208_208.favicon.ico
Grambling State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Grambling, LA",www.gram.edu,www.gsutigers.com,209_209.favicon.ico
Northwestern State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Master's Colleges & Universities,"Natchitoches, LA",www.nsudemons.com,www.nsula.edu,210_210.wordmarksmall2.png
"University of Arkansas, Pine Bluff",Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Baccalaureate Colleges,"Pine Bluff, AR",www.uapb.edu,www.uapblionsroar.com,211_211.site.png
University of Central Arkansas,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Conway, AR",www.uca.edu,www.ucasports.com,212_212.site.png
Missouri State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Springfield, MO",www.missouristate.edu,www.missouristatebears.com,213_213.site.png
University of Northern Iowa,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Football Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cedar Falls, IA",www.uni.edu/,www.unipanthers.com,214_214.site.png
Drake University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Pioneer Football League,Non-HBCU,Private,Research Universities,"Des Moines, IA",www.drake.edu,www.godrakebulldogs.com,215_215.site.png
University of South Dakota,Division I,Division I,DI FCS,Active Member,The Summit League,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Vermillion, SD",www.goyotes.com,www.usd.edu,216_216.favicon.ico
South Dakota State University,Division I,Division I,DI FCS,Active Member,The Summit League,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Brookings, SD",www.gojacks.com,www.sdstate.edu,217_217.favicon.ico
North Dakota State University,Division I,Division I,DI FCS,Active Member,The Summit League,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Fargo, ND",www.GoBison.com,www.ndsu.edu/,218_218.favicon_0.ico
University of North Dakota,Division I,Division I,DI FCS,Active Member,The Summit League,Independent,Non-HBCU,Public,Research Universities,"Grand Forks, ND",www.und.edu/,www.undsports.com,219_219.site.png
Southern Illinois University at Carbondale,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Carbondale, IL",www.siuc.edu/,www.siusalukis.com/,220_220.site.png
Southeast Missouri State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cape Girardeau, MO",www.GoSoutheast.com,www.semo.edu/,221_221.favicon.ico
Tennessee State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,HBCU,Public,Research Universities,"Nashville, TN",www.tnstate.edu/,www.tsutigers.com,222_222.site.png
Eastern Illinois University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, IL",www.eiu.edu,www.eiupanthers.com,223_223.favicon.ico
Illinois State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Football Conference,Non-HBCU,Public,Research Universities,"Normal, IL",goredbirds.com,www.ilstu.edu,224_224.reggie.ico
Western Illinois University,Division I,Division I,DI FCS,Active Member,The Summit League,Missouri Valley Football Conference,Non-HBCU,Public,Master's Colleges & Universities,"Macomb, IL",www.goleathernecks.com,www.wiu.edu,225_225.favicon.ico
Lamar University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Beaumont, TX",www.lamar.edu/,www.lamarcardinals.com,226_226.site.png
Stephen F. Austin State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Nacogdoches, TX",sfajacks.cstv.com,www.sfasu.edu/,227_227.favicon.ico
Texas Southern University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Research Universities,"Houston, TX",www.tsu.edu/,www.tsusports.com,228_228.site.png
Houston Baptist University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Private,Master's Colleges & Universities,"Houston, TX",www.hbu.edu/,www.hbuhuskies.com,229_229.favicon.ico
Sam Houston State University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Public,Research Universities,"Huntsville, TX",www.gobearkats.com,www.shsu.edu/,230_230.favicon.ico
Prairie View A&M University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Prairie View, TX",www.pvamu.edu,www.pvpanthers.com,231_231.site.png
University of the Incarnate Word,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Private,Research Universities,"San Antonio, TX",www.uiw.edu,www.uiwtx.edu/athletics/index.htm,232_232.site.png
Abilene Christian University,Division I,Division I,DI FCS,Active Member,Southland Conference,Southland Conference,Non-HBCU,Private,Master's Colleges & Universities,"Abilene, TX",www.acu.edu,www.acusports.com,233_233.site.png
University of Montana,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Missoula, MT",www.gogriz.com,www.umt.edu/,234_234.opengraph-logo.jpg
Montana State University-Bozeman,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Bozeman, MT",www.montana.edu/,www.msubobcats.com,235_235.favicon.ico
University of Idaho,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Moscow, ID",www.govandals.com,www.uidaho.edu/,236_236.favicon.ico
Eastern Washington University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cheney, WA",goeags.com,www.ewu.edu/,237_237.ewuEagle.png
Portland State University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Portland, OR",www.goviks.com,www.pdx.edu/,238_238.favicon.ico
Idaho State University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Pocatello, ID",www.isu.edu,www.isubengals.com,239_239.favicon.ico
Weber State University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Ogden, UT",www.weber.edu,www.weberstatesports.com/,240_240.favicon.ico
California Polytechnic State University,Division I,Division I,DI FCS,Active Member,Big West Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"San Luis Obispo, CA",gopoly.com,www.calpoly.edu,241_241.favicon.ico
"California State University, Sacramento",Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Sacramento, CA",www.csus.edu,www.hornetsports.com,242_242.site.png
"University of California, Davis",Division I,Division I,DI FCS,Active Member,Big West Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Davis, CA",www.ucdavis.edu,www.ucdavisaggies.com,243_243.favicon.ico
University of Northern Colorado,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Greeley, CO",www.uncbears.com,www.unco.edu,244_244.favicon.ico
Southern Utah University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cedar City, UT",www.suu.edu,www.suutbirds.com,245_245.site.png
Northern Arizona University,Division I,Division I,DI FCS,Active Member,Big Sky Conference,Big Sky Conference,Non-HBCU,Public,Research Universities,"Flagstaff, AZ",www.nau.edu,www.nauathletics.com,246_246.favicon.ico
University of San Diego,Division I,Division I,DI FCS,Active Member,West Coast Conference,Pioneer Football League,Non-HBCU,Private,Research Universities,"San Diego, CA",www.sandiego.edu,www.usdtoreros.com,247_247.favicon.ico
